,id,name,host_id,host_name,neighbourhood,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,Unnamed: 0,host_listings_count
5410,1168086,"Hollywood -Prvt Entry, Bath & Patio",6397101,Greg,Hollywood,,34.08796465,-118.3354227,Private room,87,1,132,4/25/2017,3.03,337,5410,3.0
15366,15312006,Long Beach Beverly Plaza Apartment,97538309,Susie,Long Beach,,33.79256158,-118.1354291,Entire home/apt,87,1,0,,,244,15366,1.0
17250,2818169,Featured in THIS OLD HOUSE magazine,14403029,MaryBeth,Mid-Wilshire,,34.05030318,-118.3270805,Private room,87,3,3,3/16/2015,0.1,0,17250,2.0
3203,990279,WLA GEM: Quiet Bed&Bath + Pool,958111,Susan,Century City,,34.053462200000006,-118.4216784,Private room,87,2,47,3/17/2017,1.0,160,3203,1.0
17273,8777763,Lovely LA Studio w/SECURED PARKING,40606809,Elysse,Mid-Wilshire,,34.06737825,-118.34840220000001,Entire home/apt,87,1,5,2/14/2016,0.29,365,17273,1.0
5171,1737255,Hollywood Oasis Home-Rm w/Prvt Bth -Great Reviews,6397101,Greg,Hollywood,,34.08795302,-118.3355055,Private room,87,1,80,4/15/2017,1.95,342,5171,3.0
29445,13866238,Cozy Apartment in West Hollywood.,22122445,Charli,West Hollywood,,34.08792272,-118.35589579999998,Private room,87,1,76,4/25/2017,7.63,8,29445,3.0
13243,3950712,Casa de Carlos - The Patriot in LA,3021177,Carlos,Koreatown,,34.07165259,-118.30950700000001,Entire home/apt,87,2,134,3/29/2017,4.11,34,13243,4.0
21274,17334035,Private Studio in the heart of West Los Angeles,117052260,Mary And Jennifer,Sawtelle,,34.03188701,-118.4327771,Entire home/apt,87,3,0,,,61,21274,1.0
9191,7746574,Full Apartment - Echo Park Lake!,10349498,Bryant,Echo Park,,34.07475204,-118.2633561,Entire home/apt,87,1,2,4/14/2016,0.1,0,9191,1.0
3692,14530033,Gorgeous Spanish Getaway!,78913880,Ginger,Cheviot Hills,,34.03241786,-118.3996075,Private room,87,3,19,5/2/2017,2.26,324,3692,2.0
28381,11697229,Home in LA,61534042,Charles,View Park-Windsor Hills,,33.99520328,-118.34515,Private room,87,1,0,,,365,28381,1.0
19753,12710776,Pasadena Bungalow,152569,Rhianna,Pasadena,,34.17782436,-118.1340551,Entire home/apt,87,3,9,12/31/2016,0.76,0,19753,1.0
15972,3364134,Long Beach Downtown House,16971780,Kerry,Long Beach,,33.7753595,-118.18356240000001,Private room,87,1,0,,,0,15972,1.0
3071,11188059,"Private 1 Bedroom Full Apartment, Sunny, Large",5017958,Mona,Brentwood,,34.050678600000005,-118.463678,Private room,87,2,3,8/12/2016,0.21,337,3071,1.0
30734,13912881,quite room for a good cause,38199148,Dina,Westwood,,34.0610422,-118.4237521,Private room,87,1,7,4/28/2017,2.21,73,30734,3.0
22481,7363915,Private Room with door to back deck,635729,Lili,Santa Monica,,34.01644415,-118.48014579999999,Private room,87,3,15,1/13/2017,0.7,273,22481,1.0
74,12610053,Beautiful Bedroom & private Bath,68446088,Maria,Agoura Hills,,34.15069069,-118.7911953,Private room,87,1,20,11/17/2016,1.61,334,74,2.0
6770,11612857,Charming Hollywood Apt w/Parking,38018396,Morgan,Hollywood,,34.09672091,-118.3376795,Entire home/apt,87,4,17,4/14/2017,1.37,34,6770,1.0
8164,1170934,A large entire apt. to yourself w/parking!,839239,Jessica,East Hollywood,,34.09056991,-118.2929615,Entire home/apt,87,3,53,3/10/2017,1.11,242,8164,2.0
11484,10437004,Large Room with Balcony High Ceiling in Huge house,14618743,JaMarr & Lila,Hollywood Hills,,34.11615574,-118.32844170000001,Private room,87,2,50,4/15/2017,4.9,13,11484,6.0
14841,11593552,Cozy Home In Wonderful Location!,3891650,Alan,Mar Vista,,33.99859483,-118.4329723,Entire home/apt,87,1,67,4/30/2017,4.77,25,14841,5.0
18770,2844501,Bright Mid-Century Ranch Guesthouse,2160782,Lorena,Mount Washington,,34.10670565,-118.2067813,Entire home/apt,87,3,153,4/23/2017,4.2,317,18770,2.0
18319,12117528,Spacious Private Master Room/Shared Bath,57033919,Nikki,North Hollywood,,34.16327271,-118.3735252,Private room,87,1,0,,,365,18319,2.0
13003,17825638,"Cozy, Private & Centrally Located KTown Studio",121869821,Yevgen,Koreatown,,34.05978607,-118.299399,Entire home/apt,87,2,1,4/29/2017,1.0,61,13003,1.0
12954,6591077,Koreatown Nicely Appointed Parking,2498085,William,Koreatown,,34.06754159,-118.30028300000001,Entire home/apt,87,1,3,12/26/2015,0.13,0,12954,1.0
24253,1493379,1 br. in the heart of Sunset Jct.,7982137,Steven,Silver Lake,,34.09312674,-118.2794335,Entire home/apt,87,1,117,3/26/2017,2.6,342,24253,1.0
8601,950208,"1927 Spanish House, 3 bedrms avail",5154680,Kathy,Fairfax,,34.0772216,-118.3591226,Private room,87,2,59,4/30/2017,1.21,346,8601,3.0
31001,13884935,Huge master suite+2 walk in closets,17787808,Nikita,Woodland Hills,,34.16140439,-118.59937269999999,Private room,87,1,1,11/24/2016,0.19,365,31001,8.0
115,892469,Audrey Hepburn room-I'm Australian,4743375,Rebekah Bed And Breakfast,Arlington Heights,,34.03942717,-118.327487,Private room,87,1,175,11/25/2016,3.44,327,115,4.0
22514,17977906,Sunny Bedroom in Santa Monica Bungalow,10087268,Casey,Santa Monica,,34.00182247,-118.4753504,Private room,87,3,0,,,65,22514,2.0
24281,7291036,Large Room + Bath in Silver Lake,18762143,Even,Silver Lake,,34.10232855,-118.26062879999999,Private room,87,2,18,2/6/2017,0.83,277,24281,1.0
20673,6117387,Private Rm by Beach/OwnBath/Free Parking/Wifi/Uber,31738529,Angela,Redondo Beach,,33.84608521,-118.3912388,Private room,87,6,21,4/29/2017,2.86,313,20673,2.0
22407,15987052,Live/Work Studio for Artist #3,4108774,Jan,Santa Monica,,34.02622184,-118.4722037,Entire home/apt,87,5,0,,,16,22407,4.0
5873,9795627,Luxury Room Hancock Park Hollywood,7010921,Anthony,Hollywood,,34.08878326,-118.32966680000001,Private room,87,1,55,4/20/2017,3.37,88,5873,1.0
14446,13883611,Urban Luxury Tipi - Only 2 Blocks 2 Beach!,606278,Douglas,Marina del Rey,,33.97907861,-118.4615094,Private room,87,4,20,4/3/2017,2.14,301,14446,3.0
1340,3114095,Private bed/bath in Ocean-vue home ,15279046,Kim,Playa del Rey,,33.95270326,-118.4466817,Private room,87,2,48,5/2/2017,1.37,342,1340,4.0
23052,11419765,Cottage Residence - Working Artist,4108774,Jan,Santa Monica,,34.02448396,-118.4769674,Entire home/apt,87,5,0,,,0,23052,4.0
26087,12025397,Rock N Roll room ( FREE PARKING & BREAKFAST),21296194,Kim,Valley Glen,,34.19678629999999,-118.4108472,Private room,88,1,74,4/26/2017,5.66,364,26087,4.0
10920,10162417,Room in Modern condo mile from sea,16726377,Judy Jude,Hawthorne,,33.89722635,-118.37730819999999,Private room,88,5,0,,,88,10920,1.0
29779,6689542,Private Room- Chic Melrose Bungalow,1442120,Deborah,West Hollywood,,34.08938454,-118.3535206,Private room,88,2,12,3/19/2017,0.84,149,29779,1.0
3420,13984284,Charming Spanish House in Burbank,29602325,Jean-Louis,Burbank,,34.17051472,-118.31013689999999,Entire home/apt,88,1,0,,,0,3420,1.0
25707,2665481,Friendly and Professional Household,5520403,Diane,Tujunga,,34.26466773,-118.29430459999999,Private room,88,1,1,1/7/2016,0.06,183,25707,1.0
21791,17348379,温馨房间，适合度假、度蜜月，可以做饭，干净卫生，距离超市很近。,66624166,Yan,San Gabriel,,34.09370863,-118.0887429,Private room,88,3,1,3/2/2017,0.48,179,21791,1.0
5587,17931035,Cozy Studio in Hollywood! LIKE,39482052,Luna,Hollywood,,34.10151501,-118.3295977,Entire home/apt,88,1,1,4/3/2017,1.0,357,5587,5.0
7859,13627730,Cozy private 1 bedroom house,78990301,Omar,East Hollywood,,34.08998198,-118.300877,Private room,88,1,0,,,364,7859,1.0
16807,5969842,bedroom with garden/pool view - 1.5 from beach,22067921,Rita,Manhattan Beach,,33.89135583,-118.3939133,Private room,88,2,36,3/23/2017,1.5,151,16807,3.0
4316,18227301,Mikado - Unit 207 Private Micro Suite,122946252,Amanda,Downtown,,34.05088774,-118.2409033,Private room,88,2,1,4/17/2017,1.0,349,4316,6.0
2038,8273569,Weho Suite 1 bed/1 bath & parking,31418160,Nicole,Beverly Grove,,34.08478661,-118.3620876,Private room,88,5,21,2/28/2017,1.42,350,2038,1.0
11457,3380585,Peaceful Hollywood Hills Studio,5152078,Pacific Coast Vacation Rentals,Hollywood Hills,,34.1081152,-118.33144779999999,Entire home/apt,88,1,99,4/17/2017,2.88,240,11457,4.0
26055,2551665,"Valley Glen (Van Nuys), CA 91401",13063638,Richard,Valley Glen,,34.17485107,-118.4309449,Private room,88,1,1,5/5/2014,0.03,365,26055,1.0
28965,1837167,300f Lux Exec Suite Near UCLA on Westwood Blvd,3392276,Amir,West Los Angeles,,34.04896681,-118.4363619,Entire home/apt,88,7,18,12/31/2016,0.43,175,28965,32.0
7668,14204259,Spacious Cozy LA Hideaway,6724947,Maria Diane,Eagle Rock,,34.12913362,-118.2178239,Entire home/apt,88,5,6,3/5/2017,0.97,288,7668,1.0
4194,13532946,"Luxe DTLA Arts District Bedroom, Bath, + Balcony",42796165,Henry,Downtown,,34.04861572,-118.23551509999999,Private room,88,1,59,5/1/2017,5.65,50,4194,1.0
25601,6932935,Private Guest House - Views/Beach,34788053,Curt,Torrance,,33.82454452,-118.3714155,Entire home/apt,88,2,72,4/20/2017,3.41,61,25601,1.0
4835,11494475,BIG ROOM - Unbeatable DTLA Location,59683440,Mimi,Downtown,,34.04531445,-118.25374950000001,Private room,88,5,9,10/4/2016,0.64,61,4835,3.0
4535,7711663,Luxury Apartment  City of Angels,24813953,Joseph,Downtown,,34.06180836,-118.24664309999999,Entire home/apt,88,3,0,,,0,4535,1.0
21310,14357176,West Los Angeles serenity,88014773,William,Sawtelle,,34.03604377,-118.45618429999999,Entire home/apt,88,1,7,9/15/2016,0.82,213,21310,1.0
21755,18411753,Rosemead Newly Remodeled 1bedroom/1bathroom House,117839733,Tanya,San Gabriel,,34.07174034,-118.10752009999999,Entire home/apt,88,3,0,,,344,21755,5.0
21525,17874591,景山小聚,101778535,Chen,Rowland Heights,,33.97765861,-117.8745916,Private room,88,1,0,,,343,21525,1.0
30523,12306153,One bedroom,34013135,Kevin,Westwood,,34.05442655,-118.4289847,Private room,88,1,38,4/30/2017,6.79,81,30523,1.0
30227,16069626,Charming Harbor in the Center of LA,104634652,Blair,Westlake,,34.0525076,-118.26135409999999,Entire home/apt,88,1,11,3/23/2017,2.52,121,30227,1.0
565,12816576,Mountain Top Studio,10596275,Gilma & Herbie,Altadena,,34.20676128,-118.1349615,Entire home/apt,88,2,27,4/7/2017,2.3,351,565,7.0
10414,13593448,Relaxing 1BD Prime Location (w/parking),78557280,Helena,Playa Vista,,33.97379942,-118.4229703,Entire home/apt,88,1,0,,,365,10414,6.0
6401,18114224,Fancy Condo In Hollywood!! LIKE,39482052,Luna,Hollywood,,34.10183934,-118.3416166,Entire home/apt,88,1,2,4/16/2017,2.0,180,6401,5.0
29515,17264931,Hollywood Large Studio V,40225166,Chris,West Hollywood,,34.09375814,-118.34404099999999,Entire home/apt,88,2,12,5/2/2017,4.93,107,29515,17.0
30938,6447231,Cozy 1 Bed in Hancock Park,3226281,Mike,Windsor Square,,34.06885147,-118.31526399999998,Entire home/apt,88,3,35,1/17/2017,1.48,0,30938,1.0
3214,16966503,House in the Central of LA,47195146,Jack,Cerritos,,33.87047721,-118.0550646,Private room,88,2,0,,,175,3214,3.0
26018,9261358,Perfect Vibe 4 ur creative Side!,37747172,Harold,Valley Glen,,34.18876846,-118.430778,Entire home/apt,88,1,23,4/30/2017,1.28,65,26018,1.0
25364,818377,***  Magical cabin in Topanga ***,168626,Max,Topanga,,34.07977927,-118.59714220000001,Entire home/apt,88,30,0,,,0,25364,1.0
23616,14913381,Comfortable bedroom/bath in Sherman Oaks,16325428,Shawn,Sherman Oaks,,34.15276703,-118.4616043,Private room,88,1,0,,,90,23616,1.0
23087,14947313,Santa Monica Beach Bungalow!,69074831,Mark,Santa Monica,,34.01989659,-118.47395929999999,Private room,88,5,8,4/30/2017,1.09,214,23087,1.0
20080,14969295,SkyAir3 For Caltech Guests - 1B1B Prime Pasadena!,3417401,James,Pasadena,,34.14654286,-118.1286662,Entire home/apt,88,2,15,4/15/2017,2.94,117,20080,6.0
6393,8293522,HOLLYWOOD Bungalow RT ON THE POOL!!,23088284,Evan,Hollywood,,34.09996705,-118.31222340000002,Entire home/apt,88,1,55,4/13/2017,5.27,263,6393,7.0
2008,15684608,Immaculate Modern Jr. 1 bedroom for right guest(s),101285019,Michael,Beverly Grove,,34.07278238,-118.38199409999999,Entire home/apt,88,14,3,3/12/2017,0.87,362,2008,1.0
11138,10138312,Cute apt in the Hollywood Hills,52029170,Ashli,Hollywood Hills,,34.10611845,-118.3154402,Entire home/apt,88,3,0,,,0,11138,1.0
26033,1805824,NoHo HUGE PRIVATE GUEST HOUSE,9464518,Marty And Carla,Valley Glen,,34.18157633,-118.39839280000001,Entire home/apt,88,2,118,4/24/2017,2.76,293,26033,1.0
11821,11338011,Vintage Hollywood Classic,44511989,Sarah,Hollywood Hills,,34.1056253,-118.3232665,Entire home/apt,88,1,1,3/28/2017,0.08,24,11821,9.0
4047,13970468,Tranquil Apartment in Culver City,11446981,Kevin,Culver City,,34.00979466,-118.3888834,Entire home/apt,88,2,17,4/15/2017,1.81,13,4047,2.0
4286,17720442,Downtown LA Apartment Private Room/Bath,17061939,Alan,Downtown,,34.05818551,-118.23764369999999,Private room,88,1,7,4/18/2017,4.57,314,4286,1.0
4880,17907281,Luxury Modern Art Loft in Downtown LA!,13378532,Layla,Downtown,,34.04792596,-118.2514165,Private room,88,1,0,,,175,4880,2.0
18849,7622402,Great Mt Washington hills 3bedroom,4587464,James,Mount Washington,,34.10464223,-118.22947409999999,Entire home/apt,88,4,10,1/30/2017,0.51,355,18849,2.0
11123,1665575,Secluded Room w/ a Spectacular View,8822470,Jennifer,Hollywood Hills,,34.12761661,-118.3180922,Private room,88,2,120,4/15/2017,3.56,122,11123,1.0
13448,459879,Cozy Foothill Retreat and Breakfast,2189683,Will And Lynne,La Cañada Flintridge,,34.21883547,-118.2061044,Private room,88,2,141,4/15/2017,2.35,114,13448,1.0
13693,4783355,Private Suite in Charming Craftsman,3079543,Kevin,Larchmont,,34.08229267,-118.31387420000001,Private room,88,2,0,,,0,13693,1.0
6693,7344349,Honeyed Home in Larchmont Village,16130546,Ruth,Hollywood,,34.08403423,-118.3121685,Entire home/apt,88,1,3,8/28/2015,0.14,0,6693,1.0
15985,18506665,*New Listing* The Beach Studio,10707682,Dorothy,Long Beach,,33.80564208,-118.1969514,Entire home/apt,88,1,0,,,74,15985,6.0
14885,6677297,Private Room near Venice Beach,32693394,Roy,Mar Vista,,33.99693012,-118.437353,Private room,88,1,8,8/23/2015,0.35,0,14885,1.0
28587,3980414,Home away from home,8837639,Cynthia,Westchester,,33.96443231,-118.38409109999998,Private room,88,1,90,8/28/2016,2.84,344,28587,2.0
3655,10123236,Private Guesthouse With 2 Bedrooms,51948552,Arleen,Charter Oak,,34.09956985,-117.83871909999999,Entire home/apt,88,2,67,4/24/2017,4.26,280,3655,1.0
1353,10839898,Indoor/Outdoor Modern Luxury at the Beach / LAX,66492,Aubrey,Playa del Rey,,33.95559659,-118.43481809999999,Private room,88,7,0,,,22,1353,1.0
21812,1198149,1E-Comfy Room In Long Stay LA/Months  or more,3097566,Steve,San Gabriel,,34.07744643,-118.1052844,Private room,88,3,34,8/17/2016,0.72,365,21812,18.0
18886,17499948,THIS IS IT!,16623480,Ryanchase,Pacoima,,34.283275,-118.4235693,Entire home/apt,88,1,8,4/29/2017,5.22,293,18886,1.0
7455,17330546,The Parkers EL Monte,75967240,Jesse,El Monte,,34.08724972,-118.04024799999999,Entire home/apt,88,1,8,4/22/2017,4.0,59,7455,2.0
13204,8741669,RoseRoom PrivateEntrance FreeParking,40095109,Daniel & Dana,Koreatown,,34.05618653,-118.3024868,Private room,88,1,81,4/8/2017,4.32,128,13204,7.0
3580,3970565,Private Room With Bath and Parking.,18416698,Michael,Canoga Park,,34.19366418,-118.5930149,Private room,88,1,0,,,90,3580,1.0
22559,12272770,"Huge, Beautiful, 10 blks from beach",16566615,Celeste,Santa Monica,,34.02636522,-118.4982555,Private room,88,7,1,6/4/2016,0.09,278,22559,1.0
28940,1488347,314f Lux Suite Near UCLA Westside on Westwood Blvd,3392276,Amir,West Los Angeles,,34.04878406,-118.4352361,Entire home/apt,88,7,15,4/23/2017,0.34,160,28940,32.0
21067,5231167,Sunny & Cozy bedroom,13167502,Rachel,Sawtelle,,34.03933691,-118.4519965,Private room,88,1,0,,,0,21067,1.0
21464,16813059,罗兰岗独立公寓两房一浴三大床2bedroom1bath3beds步行到超市饭店银行欢迎孕妈及商旅人士,76546301,Maggie,Rowland Heights,,33.9900283,-117.91781780000001,Entire home/apt,88,1,8,4/22/2017,2.76,79,21464,5.0
6349,17265576,Detached Pool House w/ Heated Pool,19469661,Alexander,Hollywood,,34.09518404,-118.3181155,Private room,88,1,0,,,180,6349,1.0
17331,2815717,Beautiful+Spacious Vintage Apt in Heart of LA,14403321,Carina,Mid-Wilshire,,34.05290622,-118.3344183,Entire home/apt,88,3,8,4/23/2017,0.25,319,17331,1.0
15277,14775113,Air bed open room,92203601,Eduardo,Long Beach,,33.79737707,-118.20872720000001,Private room,88,1,0,,,364,15277,1.0
31082,15398400,Newly remodeled studio with private entry,98519304,Aidin,Woodland Hills,,34.15830285,-118.62538899999998,Entire home/apt,88,2,26,4/30/2017,4.48,82,31082,1.0
22118,17335308,Bon Voyage!,1648826,Samantha,San Pedro,,33.73048777,-118.290675,Entire home/apt,88,1,0,,,60,22118,1.0
8947,13099929,Best of Both Worlds,72773014,Bernard,Echo Park,,34.08055702,-118.2649811,Entire home/apt,88,1,0,,,0,8947,1.0
15319,15052385,1920's Spanish 1bd in trendy beach neighborhood,1115696,Jo,Long Beach,,33.763467299999995,-118.1481959,Entire home/apt,88,14,5,3/28/2017,0.68,89,15319,1.0
6008,16381917,5 Stars Luxury Style Living Hollywood,26229642,Toni,Hollywood,,34.100128600000005,-118.32557959999998,Shared room,88,1,0,,,86,6008,2.0
5001,11443001,Private Bedroom in Little Tokyo,20709265,Mel,Downtown,,34.04902693,-118.2389405,Private room,88,2,11,10/12/2016,0.78,119,5001,1.0
12997,7440778,Stylish flat near Downtown LA,12933512,Jensie,Koreatown,,34.06064208,-118.2947379,Entire home/apt,88,2,57,4/28/2017,2.73,110,12997,1.0
13139,11635849,Modern 1950's Spanish Villa Apt,18261293,Michael,Koreatown,,34.07375853,-118.2969703,Entire home/apt,88,3,1,4/1/2016,0.08,363,13139,1.0
2873,14324987,Remodeled 1 BR Apt Next to Subway,49751067,Sophia,Boyle Heights,,34.04377462,-118.20555039999999,Entire home/apt,88,2,8,3/26/2017,1.05,365,2873,4.0
725,14810362,Cozy Rooms(Model Like New House),92561193,David,Arcadia,,34.12013482,-118.0184,Private room,88,1,0,,,363,725,2.0
6937,16997375,Amazing 1 bedroom apt by Hollywood/La Brea!!:),55067641,Larry,Hollywood,,34.09984363,-118.3446903,Entire home/apt,88,1,15,4/16/2017,5.06,178,6937,30.0
29256,14345588,Spacious & Modern Studio in West Hollywood,87884240,Abby,West Hollywood,,34.09341555,-118.3642097,Entire home/apt,88,2,57,4/10/2017,6.36,141,29256,1.0
19348,17996380,king size bed w/ private Zen bath,47156641,Heather,Palms,,34.03042889,-118.4181956,Private room,88,2,1,4/13/2017,1.0,41,19348,1.0
12126,2066017,Private Room in Luxury Hills House,8941619,Ilse,Hollywood Hills West,,34.10625215,-118.36827340000002,Private room,88,3,0,,,0,12126,2.0
7004,17762861,FANCY STUDIO BY LARCHMONT VILLAGE AND HOLLYWOOD,68958382,Deanne,Hollywood,,34.08567839,-118.3310908,Entire home/apt,88,15,1,4/10/2017,1.0,337,7004,7.0
12698,12390109,罗兰岗孔雀园泳池旁一房+一厅+一厨+一卫,50581713,Longcheng,Industry,,33.99086717,-117.9182268,Entire home/apt,88,1,2,12/23/2016,0.19,364,12698,2.0
8960,7328956,"Charmed Expanse, Upstairs Echo Park",20043329,Deborah,Echo Park,,34.09210521,-118.24944620000001,Private room,88,1,188,4/26/2017,8.56,354,8960,7.0
838,14829079,温馨舒适的套房（独用卫生间）全新豪华屋内,92561193,David,Arcadia,,34.12205903,-118.018872,Private room,88,1,0,,,365,838,2.0
12722,2660094,Art Was Created Here,6435941,Darnell,Jefferson Park,,34.03207703,-118.32022250000001,Entire home/apt,88,1,5,8/26/2015,0.15,365,12722,1.0
30663,7764302,"Near UCLA ultra safe, WiFi, modern",9262972,Steve,Westwood,,34.04938336,-118.4437186,Private room,88,2,29,7/2/2016,1.39,5,30663,1.0
11980,2135317,"Spacious, light-filled private guest house",10896320,Sj,Highland Park,,34.12346951,-118.2049325,Entire home/apt,88,1,9,4/9/2017,1.58,58,11980,1.0
24242,10835542,Sunny Spot in Hipster Heaven,1553281,Yali,Silver Lake,,34.09160994,-118.27957990000002,Entire home/apt,88,20,9,1/29/2017,0.6,13,24242,1.0
8807,7329098,"Beaming Moon Rise, Cozy Upstairs",20043329,Deborah,Echo Park,,34.0902593,-118.24947179999998,Private room,88,1,176,4/26/2017,8.01,354,8807,7.0
12924,9888922,Modern 1Bd apartment in Koreatown!,9588339,Bryan,Koreatown,,34.06794295,-118.30037990000001,Entire home/apt,88,2,17,4/24/2017,1.16,62,12924,1.0
8754,13528768,Cozy & Sunny Echo Park Hideaway w/Patio & BBQ,436886,Robert,Echo Park,,34.08644724,-118.25323780000001,Entire home/apt,88,1,54,4/23/2017,5.11,67,8754,1.0
19715,9049888,1 room Suite Beverlywood adj.+TV,4187024,Charlee,Pico-Robertson,,34.04618162,-118.37682029999999,Entire home/apt,88,1,42,4/26/2017,2.33,169,19715,12.0
